country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","14-02-2026 12:00:00",12.21041,76.37376,PM2.5,26,57,39
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","14-02-2026 12:00:00",12.21041,76.37376,CO,14,59,20
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","14-02-2026 12:00:00",12.21041,76.37376,OZONE,15,161,55
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","14-02-2026 12:00:00",12.733409,77.298051,PM10,10,92,52
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","14-02-2026 12:00:00",13.940000,75.555917,PM2.5,28,53,33
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","14-02-2026 12:00:00",13.940000,75.555917,NH3,3,4,3
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","14-02-2026 12:00:00",13.940000,75.555917,OZONE,8,59,24
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","14-02-2026 12:00:00",13.377516,77.099072,NO2,31,32,32
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","14-02-2026 12:00:00",16.802639,75.722694,NO2,11,12,11
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","14-02-2026 12:00:00",16.7602,77.1428,PM10,28,128,77
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","14-02-2026 12:00:00",16.7602,77.1428,SO2,5,18,12
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","14-02-2026 12:00:00",13.428828,77.731418,PM10,15,61,37
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","14-02-2026 12:00:00",13.428828,77.731418,NO2,11,91,43
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","14-02-2026 12:00:00",13.428828,77.731418,CO,1,29,12
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","14-02-2026 12:00:00",15.459706,75.008381,PM10,83,106,93
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","14-02-2026 12:00:00",15.459706,75.008381,NO2,28,28,28
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","14-02-2026 12:00:00",15.459706,75.008381,CO,38,92,62
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","14-02-2026 12:00:00",17.336318,76.847397,PM2.5,21,61,47
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","14-02-2026 12:00:00",17.336318,76.847397,CO,32,71,46
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","14-02-2026 12:00:00",17.336318,76.847397,OZONE,11,40,14
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","14-02-2026 12:00:00",12.415911,75.735050,OZONE,2,5,3
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","14-02-2026 12:00:00",16.7602,77.1428,OZONE,18,19,18
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","14-02-2026 12:00:00",11.875000,75.373200,SO2,4,5,5
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","14-02-2026 12:00:00",8.8787,76.6073,CO,14,17,15
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","14-02-2026 12:00:00",8.563700,76.886500,NH3,NA,NA,NA
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","14-02-2026 12:00:00",8.563700,76.886500,CO,20,24,21
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","14-02-2026 12:00:00",8.5149093,76.9435879,SO2,12,27,18
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","14-02-2026 12:00:00",10.532400,76.215900,PM2.5,61,81,68
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB","14-02-2026 12:00:00",10.532400,76.215900,SO2,1,1,1
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","14-02-2026 12:00:00",23.264759,77.381568,NO2,17,68,29
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","14-02-2026 12:00:00",23.264759,77.381568,NH3,1,1,1
India,"Madhya Pradesh",Bhopal,"Idgah Hills, Bhopal - MPPCB","14-02-2026 12:00:00",23.264759,77.381568,OZONE,23,95,60
India,"Madhya Pradesh",Bhopal,"Paryavaran Parisar, Bhopal - MPPCB","14-02-2026 12:00:00",23.210494,77.425409,PM10,96,271,159
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","14-02-2026 12:00:00",23.233584,77.400574,PM2.5,68,140,89
India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB","14-02-2026 12:00:00",23.233584,77.400574,NO2,22,56,33
India,"Madhya Pradesh",Dewas,"Bhopal Chauraha, Dewas - MPPCB","14-02-2026 12:00:00",22.9682591,76.064118,CO,15,74,26
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","14-02-2026 12:00:00",28.1485564,77.3320667,NO2,23,24,24
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","14-02-2026 12:00:00",28.3153,76.9143,NH3,3,20,9
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","14-02-2026 12:00:00",28.3153,76.9143,OZONE,1,81,14
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","14-02-2026 12:00:00",30.7057778,76.8531805555555,SO2,14,16,15
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","14-02-2026 12:00:00",30.7057778,76.8531805555555,CO,8,29,25
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","14-02-2026 12:00:00",28.52123,76.37138,PM2.5,55,205,140
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","14-02-2026 12:00:00",28.52123,76.37138,NO2,10,13,11
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","14-02-2026 12:00:00",28.52123,76.37138,CO,32,39,34
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","14-02-2026 12:00:00",16.172806,75.659694,NO2,11,12,12
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","14-02-2026 12:00:00",16.172806,75.659694,CO,4,43,30
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB","14-02-2026 12:00:00",12.9135218,77.5950804,NH3,9,39,24
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","14-02-2026 12:00:00",12.9352049,77.6814488,PM10,102,184,138
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","14-02-2026 12:00:00",12.9352049,77.6814488,CO,38,39,38
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","14-02-2026 12:00:00",12.951913,77.539784,PM2.5,8,48,30
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","14-02-2026 12:00:00",12.951913,77.539784,OZONE,39,125,64
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","14-02-2026 12:00:00",12.921418,77.502466,NH3,3,4,4
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","14-02-2026 12:00:00",12.921418,77.502466,OZONE,23,25,23
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","14-02-2026 12:00:00",12.990328,77.5431385,NO2,17,18,18
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","14-02-2026 12:00:00",12.990328,77.5431385,CO,12,66,24
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","14-02-2026 12:00:00",12.917348,77.622813,PM2.5,33,61,48
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","14-02-2026 12:00:00",11.55358,76.55521,CO,15,25,22
India,Haryana,"Yamuna Nagar","Gobind Pura, Yamuna Nagar - HSPCB","14-02-2026 12:00:00",30.1480566,77.2893471,NH3,4,4,4
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","14-02-2026 12:00:00",30.943887,76.801991,NH3,5,8,6
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC","14-02-2026 12:00:00",34.06313,74.96017,PM2.5,30,53,41
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","14-02-2026 12:00:00",12.938539,77.590100,OZONE,6,33,16
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","14-02-2026 12:00:00",12.920984,77.584908,NO2,8,49,25
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","14-02-2026 12:00:00",12.7816279,77.6299145,OZONE,25,27,25
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","14-02-2026 12:00:00",23.8640158,78.80289321,SO2,4,8,6
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","14-02-2026 12:00:00",24.108970,82.645580,PM2.5,64,334,190
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","14-02-2026 12:00:00",24.108970,82.645580,PM10,113,298,184
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","14-02-2026 12:00:00",23.1633321,75.800225,PM10,80,206,125
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","14-02-2026 12:00:00",19.10122,74.73339,PM10,76,172,120
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","14-02-2026 12:00:00",19.10122,74.73339,SO2,13,25,19
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","14-02-2026 12:00:00",19.10122,74.73339,OZONE,2,127,27
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","14-02-2026 12:00:00",20.719516,77.000253,PM2.5,43,162,79
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB","14-02-2026 12:00:00",20.719516,77.000253,PM10,61,187,107
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","14-02-2026 12:00:00",20.9402359,77.7895248,PM10,100,126,112
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","14-02-2026 12:00:00",19.0243902,73.0406721,NO2,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","14-02-2026 12:00:00",19.0243902,73.0406721,OZONE,1,112,5
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","14-02-2026 12:00:00",19.309073,73.057223,NH3,4,9,6
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","14-02-2026 12:00:00",19.786089,72.757971,NH3,6,7,6
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","14-02-2026 12:00:00",19.786089,72.757971,OZONE,6,99,20
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","14-02-2026 12:00:00",19.962900,79.298714,PM10,120,223,151
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","14-02-2026 12:00:00",19.962900,79.298714,NO2,29,30,29
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","14-02-2026 12:00:00",19.962900,79.298714,SO2,38,38,38
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","14-02-2026 12:00:00",19.9775302,79.2337086,NH3,1,3,2
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","14-02-2026 12:00:00",20.918946,74.776388,PM10,91,151,112
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","14-02-2026 12:00:00",22.7084,75.8815,SO2,1,4,2
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","14-02-2026 12:00:00",23.163174,79.973061,PM2.5,50,87,65
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","14-02-2026 12:00:00",23.163174,79.973061,SO2,3,7,5
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","14-02-2026 12:00:00",23.142888,79.916147,PM2.5,62,108,88
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","14-02-2026 12:00:00",23.168606,79.932247,PM2.5,68,217,118
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","14-02-2026 12:00:00",23.168606,79.932247,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","14-02-2026 12:00:00",23.168606,79.932247,OZONE,18,70,28
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","14-02-2026 12:00:00",23.218135,79.957770,PM2.5,72,157,104
India,"Madhya Pradesh",Jabalpur,"Suhagi, Jabalpur - JMC","14-02-2026 12:00:00",23.218135,79.957770,PM10,56,136,93
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","14-02-2026 12:00:00",26.259242,78.216432,CO,64,107,83
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","14-02-2026 12:00:00",26.200388,78.147714,PM10,85,274,152
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","14-02-2026 12:00:00",22.7289,75.8076,NO2,28,95,68
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","14-02-2026 12:00:00",22.7289,75.8076,CO,2,42,34
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","14-02-2026 12:00:00",22.7289,75.8076,OZONE,5,19,6
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","14-02-2026 12:00:00",22.4310,75.5213,PM10,102,237,168
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","14-02-2026 12:00:00",22.4310,75.5213,NO2,54,244,160
India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","14-02-2026 12:00:00",22.4310,75.5213,OZONE,3,57,13
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","14-02-2026 12:00:00",19.296481,72.840923,NH3,NA,NA,NA
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","14-02-2026 12:00:00",19.296481,72.840923,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","14-02-2026 12:00:00",19.065931,72.862131,NH3,7,8,7
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","14-02-2026 12:00:00",19.2243333,72.8658113,CO,14,19,16
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","14-02-2026 12:00:00",18.9767,72.8380,NO2,43,139,89
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","14-02-2026 12:00:00",18.9767,72.8380,NH3,9,35,20
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","14-02-2026 12:00:00",18.9767,72.8380,CO,52,110,103
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","14-02-2026 12:00:00",18.39963,76.57452,PM2.5,49,106,81
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","14-02-2026 12:00:00",18.39963,76.57452,NO2,16,66,35
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","14-02-2026 12:00:00",18.1023399,73.4783687,PM2.5,75,243,110
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","14-02-2026 12:00:00",18.1023399,73.4783687,PM10,70,215,107
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","14-02-2026 12:00:00",18.1023399,73.4783687,NH3,3,10,6
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","14-02-2026 12:00:00",18.1023399,73.4783687,OZONE,20,72,25
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","14-02-2026 12:00:00",20.555712,74.529236,NH3,1,1,1
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","14-02-2026 12:00:00",23.108440,77.511428,PM2.5,85,433,272
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","14-02-2026 12:00:00",22.624758,75.675238,PM10,84,398,202
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","14-02-2026 12:00:00",22.624758,75.675238,NO2,36,70,51
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","14-02-2026 12:00:00",22.624758,75.675238,SO2,26,36,31
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","14-02-2026 12:00:00",23.838586,78.759431,PM2.5,87,267,137
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","14-02-2026 12:00:00",23.838586,78.759431,CO,28,60,33
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","14-02-2026 12:00:00",21.001264,75.565602,NO2,3,42,16
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","14-02-2026 12:00:00",19.854616,75.905894,NO2,5,19,10
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","14-02-2026 12:00:00",16.6870449,74.2505872,PM10,37,275,87
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","14-02-2026 12:00:00",19.875620,75.387310,SO2,11,19,14
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","14-02-2026 12:00:00",19.875620,75.387310,CO,12,90,41
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","14-02-2026 12:00:00",19.875620,75.387310,OZONE,11,65,25
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","14-02-2026 12:00:00",19.8389439,75.244448,CO,4,135,36
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","14-02-2026 12:00:00",18.59051,73.77946,NO2,50,131,83
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","14-02-2026 12:00:00",18.59051,73.77946,OZONE,2,150,56
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","14-02-2026 12:00:00",18.614767,73.799516,CO,38,102,79
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","14-02-2026 12:00:00",18.616318,73.765797,NH3,7,13,9
India,Maharashtra,Pune,"Bhosari, Pune - IITM","14-02-2026 12:00:00",18.640051,73.848956,CO,28,120,89
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","14-02-2026 12:00:00",18.459883,73.852193,PM10,65,187,139
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","14-02-2026 12:00:00",18.459883,73.852193,OZONE,5,115,20
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","14-02-2026 12:00:00",18.501793,73.927532,PM10,NA,NA,NA
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","14-02-2026 12:00:00",18.501793,73.927532,NO2,48,120,87
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","14-02-2026 12:00:00",18.501793,73.927532,OZONE,1,89,6
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","14-02-2026 12:00:00",18.454450,73.854155,NO2,20,51,38
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","14-02-2026 12:00:00",18.454450,73.854155,NH3,3,11,5
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","14-02-2026 12:00:00",18.454450,73.854155,SO2,3,4,3
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","14-02-2026 12:00:00",21.14472,79.107595,SO2,6,56,34
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","14-02-2026 12:00:00",21.143383,79.048912,PM10,133,185,161
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","14-02-2026 12:00:00",21.143383,79.048912,OZONE,17,80,26
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","14-02-2026 12:00:00",19.173852,77.296291,PM2.5,97,158,128
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","14-02-2026 12:00:00",19.173852,77.296291,NO2,14,18,16
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","14-02-2026 12:00:00",19.173852,77.296291,NH3,3,5,4
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","14-02-2026 12:00:00",19.173852,77.296291,SO2,1,1,1
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","14-02-2026 12:00:00",19.173852,77.296291,OZONE,14,111,39
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","14-02-2026 12:00:00",20.021503,73.813844,PM2.5,62,194,99
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","14-02-2026 12:00:00",20.021503,73.813844,CO,50,88,71
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","14-02-2026 12:00:00",19.205800,72.868200,OZONE,18,18,18
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","14-02-2026 12:00:00",19.215859,72.831718,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","14-02-2026 12:00:00",19.215859,72.831718,OZONE,NA,NA,NA
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","14-02-2026 12:00:00",19.0632143,72.8456324,PM2.5,83,240,140
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","14-02-2026 12:00:00",19.0632143,72.8456324,PM10,83,154,127
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","14-02-2026 12:00:00",19.1653323,72.922099,NO2,21,63,34
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","14-02-2026 12:00:00",19.0863,72.8888,CO,12,32,25
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","14-02-2026 12:00:00",19.0863,72.8888,OZONE,28,29,28
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.0575752,73.0151367,CO,28,113,88
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.02579,73.10297,NO2,5,19,12
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.0630,73.1209,PM2.5,83,205,124
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","14-02-2026 12:00:00",19.265594,76.761463,PM10,57,196,88
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","14-02-2026 12:00:00",18.63673,73.82487,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","14-02-2026 12:00:00",19.000083,72.813993,PM2.5,77,137,101
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","14-02-2026 12:00:00",19.000083,72.813993,NO2,26,110,66
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","14-02-2026 12:00:00",19.10861,72.83622,PM2.5,61,93,76
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","14-02-2026 12:00:00",19.10861,72.83622,NH3,6,6,6
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","14-02-2026 12:00:00",21.121801,79.04952,PM2.5,181,307,250
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","14-02-2026 12:00:00",21.14472,79.107595,PM2.5,152,279,215
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.090337,73.014232,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.090337,73.014232,SO2,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.090337,73.014232,CO,20,31,28
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.1135051,73.008978,PM10,105,175,136
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.1135051,73.008978,NO2,84,86,85
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","14-02-2026 12:00:00",19.0575752,73.0151367,PM10,102,205,160
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","14-02-2026 12:00:00",19.1878657,72.8304069,NO2,18,138,60
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","14-02-2026 12:00:00",19.1878657,72.8304069,CO,28,104,71
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","14-02-2026 12:00:00",19.1878657,72.8304069,OZONE,8,62,9
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","14-02-2026 12:00:00",19.1750,72.9419,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","14-02-2026 12:00:00",19.000084,72.856730,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","14-02-2026 12:00:00",19.000084,72.856730,CO,20,62,46
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","14-02-2026 12:00:00",19.11074,72.86084,PM2.5,100,172,145
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","14-02-2026 12:00:00",19.11074,72.86084,OZONE,1,121,28
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","14-02-2026 12:00:00",19.10078,72.87462,NO2,1,2,1
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","14-02-2026 12:00:00",18.910000,72.820000,PM10,62,138,103
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","14-02-2026 12:00:00",19.04946,72.9230,PM2.5,62,180,106
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","14-02-2026 12:00:00",19.04946,72.9230,NH3,13,18,16
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","14-02-2026 12:00:00",19.04946,72.9230,OZONE,1,103,14
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","14-02-2026 12:00:00",19.083694,72.920967,CO,8,60,42
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","14-02-2026 12:00:00",21.869985,85.167016,SO2,22,101,44
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","14-02-2026 12:00:00",11.9309,79.8027,OZONE,16,81,32
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","14-02-2026 12:00:00",31.620000,74.876512,NH3,6,10,7
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","14-02-2026 12:00:00",31.321907,75.578914,NH3,3,4,4
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","14-02-2026 12:00:00",31.321907,75.578914,CO,54,62,56
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","14-02-2026 12:00:00",31.321907,75.578914,OZONE,56,112,83
